ID,SALE_PRICE,LIVING_SQFT,LOG_LIVING,LIVING_SQ,TOT_FIN_SQFT,LOG_TOT_FIN,FBSMT_SQFT,LOG_FBSMT,BSMT_AREA,LOG_BSMT,BSMT_FIN_RATIO,LAND_SQFT,LOG_LAND,LAND_PER_LIVING,GRD_AREA,BLDG_AGE,LOG_AGE,AGE_SQ,EFF_AGE,LOG_EFF_AGE,BED_RMS,FULL_B,HLF_B,TOT_BATH,BATH_PER_BED,SQFT_PER_ROOM,STORY,IS_CONDO,EVER_REMOD,HAS_LAND,HAS_BSMT,HAS_FBSMT,HAS_GRD,IS_NEW,IS_HISTORIC,IS_STUDIO,NB_CAPITOL_HILL,NB_CENTRAL_PARK,NB_FIVE_POINTS,NB_HAMPDEN,NB_HAMPDEN_SOUTH,NB_HIGHLAND,NB_MARSTON,NB_MONTBELLO,NB_MONTCLAIR,NB_NORTH_PARK_HILL,NB_SLOAN_LAKE,NB_UNION_STATION,NB_WINDSOR,ST_2STORY,ST_END_UNIT,ST_MIDDLE_UNIT,ST_MULTILEVEL,ST_PARTIAL_STORY,SLP_CAPITOL_HILL,SLP_CENTRAL_PARK,SLP_FIVE_POINTS,SLP_HAMPDEN,SLP_HAMPDEN_SOUTH,SLP_HIGHLAND,SLP_MARSTON,SLP_MONTBELLO,SLP_MONTCLAIR,SLP_NORTH_PARK_HILL,SLP_SLOAN_LAKE,SLP_UNION_STATION,SLP_WINDSOR,SLP_CONDO,SLP_AGE_CONDO,SLP_LAND_SFR
147584,330000.0,770,6.646390514847729,0.5929,770,6.646390514847729,0,0.0,0,0.0,0.0,874,6.774223886357614,1.135064935064935,0,129,4.867534450455582,16.641,10.0,2.3978952727983707,3,1,0,1.0,0.3333333333333333,192.5,1.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,6.646390514847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.774223886357614
148205,280000.0,587,6.375024819828097,0.344569,587,6.375024819828097,0,0.0,0,0.0,0.0,0,0.0,0.0,0,54,4.007333185232471,2.916,2.0,1.0986122886681098,1,1,0,1.0,1.0,293.5,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.375024819828097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.375024819828097,4.007333185232471,0.0
148337,490000.0,1444,7.275172319452771,2.085136,1444,7.275172319452771,0,0.0,702,6.555356891810665,0.0,7193,8.881002624255569,4.981301939058172,517,42,3.7612001156935624,1.764,42.0,3.7612001156935624,3,2,1,2.5,0.8333333333333334,288.8,1.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,7.275172319452771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.881002624255569
148855,324400.0,1643,7.404279118037268,2.699449,1643,7.404279118037268,0,0.0,0,0.0,0.0,2100,7.650168700845001,1.278149726110773,0,0,0.0,0.0,0.0,0.0,3,2,1,2.5,0.8333333333333334,328.6,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.650168700845001
149263,414600.0,928,6.833031732786201,0.861184,1628,7.395107546562485,700,6.55250788703459,884,6.785587645007929,0.7918552036199095,5870,8.677780256064185,6.325431034482759,0,88,4.48863636973214,7.744,88.0,4.48863636973214,2,2,0,2.0,1.0,232.0,1.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833031732786201,0.0,0.0,0.0,0.0,0.0,0.0,8.677780256064185
149381,460000.0,935,6.840546529288687,0.874225,935,6.840546529288687,0,0.0,0,0.0,0.0,0,0.0,0.0,0,17,2.8903717578961645,0.289,17.0,2.8903717578961645,1,1,1,1.5,1.5,467.5,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,6.840546529288687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.840546529288687,2.8903717578961645,0.0
149889,205000.0,579,6.361302477572996,0.335241,579,6.361302477572996,0,0.0,0,0.0,0.0,0,0.0,0.0,0,61,4.127134385045092,3.721,20.0,3.044522437723423,1,1,0,1.0,1.0,289.5,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.361302477572996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.361302477572996,4.127134385045092,0.0
150254,189000.0,1138,7.037027614686276,1.295044,1138,7.037027614686276,0,0.0,0,0.0,0.0,0,0.0,0.0,0,47,3.871201010907891,2.209,1.0,0.6931471805599453,2,2,0,2.0,1.0,284.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,7.037027614686276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.037027614686276,3.871201010907891,0.0
150384,190000.0,1200,7.090076835776092,1.44,1200,7.090076835776092,0,0.0,0,0.0,0.0,0,0.0,0.0,0,55,4.02535169073515,3.025,55.0,4.02535169073515,2,2,0,2.0,1.0,300.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090076835776092,7.090076835776092,4.02535169073515,0.0
150683,345000.0,1714,7.446585099157725,2.937796,1949,7.575071699507561,235,5.4638318050256105,783,6.664409020350408,0.3001277139208174,7500,8.922791623969637,4.3757292882147025,0,49,3.912023005428146,2.401,49.0,3.912023005428146,3,2,0,2.0,0.6666666666666666,342.8,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.446585099157725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.922791623969637
152123,384950.0,1731,7.456454555176209,2.996361,2381,7.7752758464868625,650,6.478509642208569,731,6.595780513961311,0.8891928864569083,5500,8.612685172875459,3.17735413056037,0,8,2.1972245773362196,0.064,8.0,2.1972245773362196,3,3,1,3.5,1.1666666666666667,288.5,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.612685172875459
152832,404645.0,1392,7.238496840894365,1.937664,1392,7.238496840894365,0,0.0,0,0.0,0.0,2385,7.777373602657861,1.7133620689655173,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,278.4,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.238496840894365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777373602657861
152932,152500.0,969,6.876264611890766,0.938961,969,6.876264611890766,0,0.0,0,0.0,0.0,0,0.0,0.0,0,39,3.6888794541139363,1.521,0.0,0.0,2,2,0,2.0,1.0,242.25,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.876264611890766,6.876264611890766,3.6888794541139363,0.0
152955,430000.0,1579,7.364547014255642,2.493241,1579,7.364547014255642,0,0.0,0,0.0,0.0,0,0.0,0.0,0,14,2.70805020110221,0.196,14.0,2.70805020110221,2,2,0,2.0,1.0,394.75,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.364547014255642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.364547014255642,2.70805020110221,0.0
153390,708134.0,1612,7.385230923066573,2.598544,3063,8.027150106832774,1451,7.280697195384741,1612,7.385851078125209,0.9001240694789082,4950,8.507344855361422,3.0707196029776673,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,2,3,0,3.0,1.5,322.4,1.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.385230923066573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.507344855361422
153543,417500.0,1468,7.291656209174461,2.155024,2103,7.6511201757027,635,6.455198563340122,668,6.505784060128229,0.9505988023952096,7100,8.867990898182093,4.836512261580381,506,52,3.970291913552122,2.704,0.0,0.0,3,3,1,3.5,1.1666666666666667,244.66666666666666,1.0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,7.291656209174461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.867990898182093
154078,89000.0,591,6.3818160174060985,0.349281,591,6.3818160174060985,0,0.0,0,0.0,0.0,0,0.0,0.0,0,68,4.23410650459726,4.624,18.0,2.9444389791664403,1,1,0,1.0,1.0,295.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3818160174060985,0.0,0.0,0.0,0.0,6.3818160174060985,4.23410650459726,0.0
154563,365000.0,1966,7.583756300707112,3.865156,1966,7.583756300707112,0,0.0,0,0.0,0.0,3352,8.117610746466228,1.7049847405900305,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,4,2,1,2.5,0.625,327.6666666666667,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.117610746466228
154602,850000.0,1740,7.461640392208575,3.0276,1740,7.461640392208575,0,0.0,0,0.0,0.0,0,0.0,0.0,0,22,3.1354942159291497,0.484,22.0,3.1354942159291497,1,2,0,2.0,2.0,580.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461640392208575,0.0,7.461640392208575,3.1354942159291497,0.0
154756,485000.0,790,6.672032945461067,0.6241,790,6.672032945461067,0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,1,1,0,1.0,1.0,395.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.672032945461067,0.0,6.672032945461067,1.0986122886681098,0.0
154970,985000.0,3231,8.080546965824498,10.439361,3231,8.080546965824498,0,0.0,1281,7.156176637480615,0.0,6506,8.780633799494984,2.013618074899412,0,7,2.0794415416798357,0.049,7.0,2.0794415416798357,4,3,1,3.5,0.875,461.57142857142856,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,8.080546965824498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.780633799494984
155305,370000.0,1600,7.3777589082278725,2.56,2250,7.718685495198466,650,6.478509642208569,765,6.641182169740591,0.8496732026143791,6336,8.754160749323518,3.96,0,20,3.044522437723423,0.4,20.0,3.044522437723423,3,2,1,2.5,0.8333333333333334,320.0,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3777589082278725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754160749323518
155911,625000.0,1283,7.1569563646156364,1.646089,1884,7.5411524551363085,601,6.400257445308821,859,6.756932389247553,0.69965075669383,4690,8.453401058328458,3.6554949337490257,0,103,4.6443908991413725,10.609,13.0,2.6390573296152584,2,2,0,2.0,1.0,320.75,1.0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1569563646156364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.453401058328458
155950,472000.0,1564,7.355001921105257,2.446096,1564,7.355001921105257,0,0.0,0,0.0,0.0,2112,7.655864017616056,1.350383631713555,0,12,2.5649493574615367,0.144,12.0,2.5649493574615367,3,2,1,2.5,0.8333333333333334,312.8,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.355001921105257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.655864017616056
156169,415317.0,1599,7.377133712833954,2.556801,2486,7.818430272070656,887,6.78897174299217,1599,7.3777589082278725,0.5547217010631644,4813,8.479283618343016,3.010006253908693,0,0,0.0,0.0,0.0,0.0,2,3,1,3.5,1.75,319.8,1.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.479283618343016
156761,200000.0,1100,7.003065458786462,1.21,1100,7.003065458786462,0,0.0,0,0.0,0.0,0,0.0,0.0,0,16,2.833213344056216,0.256,16.0,2.833213344056216,3,1,1,1.5,0.5,275.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.003065458786462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.003065458786462,2.833213344056216,0.0
156793,930000.0,2951,7.989899374942939,8.708401,4233,8.350666240520924,1282,7.1569563646156364,1421,7.259819610363186,0.9021815622800844,5631,8.636219897837877,1.9081667231446968,0,6,1.9459101490553132,0.036,6.0,1.9459101490553132,4,4,1,4.5,1.125,368.875,2.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.989899374942939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.636219897837877
157066,495000.0,1641,7.403061091090091,2.692881,1641,7.403061091090091,0,0.0,761,6.635946555686647,0.0,2486,7.818832443803404,1.5149299207800122,0,5,1.791759469228055,0.025,5.0,1.791759469228055,3,2,1,2.5,0.8333333333333334,328.2,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.403061091090091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.818832443803404
157121,229000.0,914,6.81783057145415,0.835396,914,6.81783057145415,0,0.0,0,0.0,0.0,0,0.0,0.0,0,41,3.7376696182833684,1.681,1.0,0.6931471805599453,2,2,0,2.0,1.0,228.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,6.81783057145415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81783057145415,3.7376696182833684,0.0
157340,311325.0,1643,7.404279118037268,2.699449,1643,7.404279118037268,0,0.0,0,0.0,0.0,1988,7.5953872788539725,1.2099817407181985,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,328.6,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5953872788539725
157455,960000.0,1424,7.261225091971921,2.027776,1424,7.261225091971921,0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,3,2,0,2.0,0.6666666666666666,284.8,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.261225091971921,0.0,7.261225091971921,1.0986122886681098,0.0
157776,354000.0,805,6.690842277418564,0.648025,805,6.690842277418564,0,0.0,225,5.420534999272286,0.0,0,0.0,0.0,0,116,4.762173934797756,13.456,116.0,4.762173934797756,1,1,0,1.0,1.0,402.5,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,6.690842277418564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.690842277418564,4.762173934797756,0.0
158209,480000.0,1556,7.349873704738337,2.421136,2645,7.8804263442924,1089,6.993932975223189,1275,7.151485463904735,0.8541176470588235,3810,8.24564690087386,2.448586118251928,0,34,3.5553480614894135,1.156,0.0,0.0,2,3,0,3.0,1.5,311.2,1.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,7.349873704738337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24564690087386
158492,480000.0,1283,7.1569563646156364,1.646089,1283,7.1569563646156364,0,0.0,0,0.0,0.0,0,0.0,0.0,0,39,3.6888794541139363,1.521,7.0,2.0794415416798357,2,2,0,2.0,1.0,320.75,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1569563646156364,0.0,7.1569563646156364,3.6888794541139363,0.0
158767,1020000.0,1388,7.23561914106675,1.926544,1388,7.23561914106675,0,0.0,0,0.0,0.0,0,0.0,0.0,0,19,2.995732273553991,0.361,19.0,2.995732273553991,1,1,0,1.0,1.0,694.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23561914106675,0.0,7.23561914106675,2.995732273553991,0.0
159060,360000.0,1754,7.469654172932128,3.076516,1754,7.469654172932128,0,0.0,0,0.0,0.0,4515,8.415381925269553,2.5741163055872294,0,14,2.70805020110221,0.196,14.0,2.70805020110221,4,2,1,2.5,0.625,292.3333333333333,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.415381925269553
159062,320000.0,1243,7.1252830915107115,1.545049,1243,7.1252830915107115,0,0.0,0,0.0,0.0,3798,8.242493153187626,3.055510860820595,0,13,2.6390573296152584,0.169,13.0,2.6390573296152584,3,2,0,2.0,0.6666666666666666,248.6,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.242493153187626
159313,800000.0,1411,7.252053951852814,1.990921,1411,7.252053951852814,0,0.0,630,6.447305862541213,0.0,1060,6.966967138613983,0.7512402551381998,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,2,3,1,3.5,1.75,282.2,3.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.252053951852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.966967138613983
159603,350000.0,1626,7.3938782901077555,2.643876,1626,7.3938782901077555,0,0.0,0,0.0,0.0,4275,8.360773272144936,2.629151291512915,0,18,2.9444389791664403,0.324,18.0,2.9444389791664403,3,3,0,3.0,1.0,271.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.360773272144936
160531,294500.0,1100,7.003065458786462,1.21,1100,7.003065458786462,0,0.0,0,0.0,0.0,0,0.0,0.0,0,41,3.7376696182833684,1.681,0.0,0.0,2,2,0,2.0,1.0,275.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,7.003065458786462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.003065458786462,3.7376696182833684,0.0
161390,670000.0,1732,7.4570320891223805,2.999824,1732,7.4570320891223805,0,0.0,0,0.0,0.0,0,0.0,0.0,0,38,3.6635616461296463,1.444,16.0,2.833213344056216,2,2,0,2.0,1.0,433.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4570320891223805,0.0,7.4570320891223805,3.6635616461296463,0.0
161446,481000.0,1104,7.00669522683704,1.218816,1104,7.00669522683704,0,0.0,698,6.54965074223381,0.0,3120,8.045908742270779,2.8260869565217392,0,113,4.736198448394496,12.769,16.0,2.833213344056216,3,1,0,1.0,0.3333333333333333,276.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.00669522683704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.045908742270779
161886,280000.0,820,6.709304340258298,0.6724,820,6.709304340258298,0,0.0,0,0.0,0.0,0,0.0,0.0,0,13,2.6390573296152584,0.169,13.0,2.6390573296152584,1,1,0,1.0,1.0,410.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6.709304340258298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709304340258298,2.6390573296152584,0.0
161911,385000.0,1376,7.226936018493289,1.893376,1376,7.226936018493289,0,0.0,0,0.0,0.0,902,6.805722553416985,0.6555232558139535,0,7,2.0794415416798357,0.049,7.0,2.0794415416798357,3,2,1,2.5,0.8333333333333334,275.2,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7.226936018493289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.805722553416985
162155,519704.0,1658,7.4133673356952405,2.748964,1658,7.4133673356952405,0,0.0,0,0.0,0.0,2080,7.640603826393634,1.2545235223160434,0,0,0.0,0.0,0.0,0.0,2,2,1,2.5,1.25,414.5,3.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.4133673356952405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.640603826393634
162836,405000.0,880,6.779921907472252,0.7744,880,6.779921907472252,0,0.0,0,0.0,0.0,7000,8.853808274977197,7.954545454545454,441,42,3.7612001156935624,1.764,10.0,2.3978952727983707,3,1,1,1.5,0.5,220.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6.779921907472252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.853808274977197
165058,247000.0,1408,7.249925536717988,1.982464,1408,7.249925536717988,0,0.0,0,0.0,0.0,0,0.0,0.0,0,54,4.007333185232471,2.916,0.0,0.0,3,2,1,2.5,0.8333333333333334,281.6,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.249925536717988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.249925536717988,4.007333185232471,0.0
165281,325000.0,928,6.833031732786201,0.861184,1266,7.143617602704121,338,5.82600010738045,438,6.0844994130751715,0.771689497716895,5613,8.633018756921828,6.048491379310345,474,32,3.4965075614664802,1.024,32.0,3.4965075614664802,3,2,0,2.0,0.6666666666666666,185.6,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.633018756921828
165520,449500.0,781,6.660575149839686,0.609961,1452,7.280697195384741,671,6.51025834052315,781,6.661854740545311,0.8591549295774648,6500,8.77971129020447,8.322663252240718,0,77,4.356708826689592,5.929,77.0,4.356708826689592,2,2,0,2.0,1.0,195.25,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.660575149839686,0.0,0.0,0.0,0.0,0.0,0.0,8.77971129020447
166775,242000.0,1100,7.003065458786462,1.21,1100,7.003065458786462,0,0.0,0,0.0,0.0,0,0.0,0.0,0,54,4.007333185232471,2.916,54.0,4.007333185232471,2,1,1,1.5,0.75,366.6666666666667,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,7.003065458786462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.003065458786462,4.007333185232471,0.0
167113,365060.0,1962,7.581719640125308,3.849444,1962,7.581719640125308,0,0.0,0,0.0,0.0,3424,8.138856750696325,1.745158002038736,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,392.4,2.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.138856750696325
168117,625000.0,2152,7.674152921281675,4.631104,2871,7.962415680121064,719,6.579251212010101,987,6.895682697747868,0.7284701114488349,2720,7.908754738783246,1.2639405204460967,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,3,3,1,3.5,1.1666666666666667,358.6666666666667,2.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.674152921281675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.908754738783246
